_id,invite_code,new_invite_code,invite.guild.id,invite.guild.name,invite.approximate_member_count
5f92257ff56e37bbc0d60a02,75Bu8J,aGYX2aB,677565751741251585,Content Creators Cabin,1719
5f922581f56e37bbc0d60a03,75B6Gv,yvYQd4f,748538641353015367,Among Us - Deutsch,57342
5f922588f56e37bbc0d60a04,75BZ9f,EaHKPsC,768707495983054849,フォトナ,4
5f92258bf56e37bbc0d60a05,75USa4,zNVSEXB,763498684834250794,WilliaxCraft y Among Us,34
5f92258ef56e37bbc0d60a06,75Um8T,HDpu7ah,711311258267156570,Mustafa Hassan,1925
5f92259af56e37bbc0d60a07,75BXUf,mFnDzuM,768972806217400402,Almanayek,11
5f9225a3f56e37bbc0d60a08,75Bsdy,KmnSYJj,767434392691277825,Among jordan,24
5f9225a6f56e37bbc0d60a09,75BMFE,null,753715938246918236,KRONOS România 💪🏼,1442
5f9225cef56e37bbc0d60a0a,75UpyX,null,638377597897801771,🌈 «Брайс» YouTube | Roblox,24846
5f9225d0f56e37bbc0d60a0b,75BKJN,cE9gECZ,724754409057419355,Venus Royalty,116
5f9225d9f56e37bbc0d60a0c,75Bmv4,qz7Veht,716756888779358270,Discord für Hirntote,42
5f9225dbf56e37bbc0d60a0d,75BUV9,m5gGnc4,524951730534744076,𝐋𝐄𝐀𝐆𝐔𝐄 𝐨𝐟 𝐇𝐮𝟑,8380
5f9225def56e37bbc0d60a0e,75BBmy,KtHwa7P,756821701865766953,Among us ges,12
5f9225e6f56e37bbc0d60a0f,759pdM,FKjE2aC,759090213644664873,"vineeth 1818's server",1
5f9225f0f56e37bbc0d60a10,75B6ua,PVkYSCT,744565014689611815,"⚡DENO's Community⚡",66
5f922609f56e37bbc0d60a11,75BTQj,zmqxv7k,656535796161052692,Murry Chang D&D+MTG,11
5f922612f56e37bbc0d60a12,75UuCM,asqWfmw,768812942215872543,Serveur animes’/. manga,15
5f922614f56e37bbc0d60a13,75BvEM,nJKE9wX,768891623177322508,franky,4
5f922614f56e37bbc0d60a14,75f5Uz,7fqUQA8,416689855880495124,Dragon Cave,98
5f922615f56e37bbc0d60a15,75f56x,HxcQNmB,768199098360397865,Zhofe gang,20
5f922618f56e37bbc0d60a16,75B8Hn,7fCFRzW,768939147967987723,Among Us,9
5f922624f56e37bbc0d60a17,75fwEm,8bWumH3,768476065140047922,gaming for youtubers,5
5f922631f56e37bbc0d60a18,75fWyT,pBJm4Hr,719223872360022026,Serveur créatif,3
5f922633f56e37bbc0d60a19,75ByNE,k7QxZws,766360947212025937,My submissons cause im a lazy whore,2
5f922639f56e37bbc0d60a1a,75fQUC,yacymGV,767979024738942976,"Emti's Cringeland",22
5f922639f56e37bbc0d60a1b,75fdhW,QZ3KfJW,768579261799333888,"Allouzii's server",6
5f92263bf56e37bbc0d60a1c,75fW6G,rjNztrZ,619225192236974114,[FR] Le Navire des gamers,26
5f92264df56e37bbc0d60a1d,75fpCD,75rthqb,239240717996654592,"Brady's shit-post shack",115
5f922661f56e37bbc0d60a1e,75fhdj,jp9Kf6F,719836525063307284,fl0w’s community,80
5f922669f56e37bbc0d60a1f,75fPyw,GC6RhGM,709657787759591454,『🌹』𝐁𝐥𝐮𝐞 𝐑𝐨𝐬𝐞𝐬,64
5f922678f56e37bbc0d60a20,75B34T,XSzU44k,768898299703984178,Serwer użytkownika Wkey -_-,2
5f92267ef56e37bbc0d60a21,75facJ,null,684858023012990999,SANCTUS ETERNIA,74
5f922680f56e37bbc0d60a22,75fkqt,null,421123011878322186,Fat ass,18
5f922682f56e37bbc0d60a23,75BpD8,tvxQ82b,721893330803359818,ＴＫ_ＧＡＭϟＮＧ,18
5f922682f56e37bbc0d60a24,75fdEf,zpyHHPb,629023554872016897,Garila๛SQUAD ™,8783
5f92268cf56e37bbc0d60a25,75fMwC,wCY6d9d,768922460296446013,Smashen ohne Hero weil huan,8
5f92268ef56e37bbc0d60a26,75fwGu,4ddHPWm,768601079331815424,I LOVE YOU ❣🌹,3
5f922694f56e37bbc0d60a27,75Uqy7,Y4ZrcQv,708801085032104016,Esparta,129
5f922698f56e37bbc0d60a28,75BWzg,G7NMwug,768634034619547708,⚜Grelizard⚜,2
5f92269cf56e37bbc0d60a29,75fnn9,uVbvgyU,768950925418954752,"🎃Snow🎃's server",2
5f92269df56e37bbc0d60a2a,75fjMz,tvA5rau,750572043920998420,루피,14
5f9226a8f56e37bbc0d60a2b,75ffYk,e76AM8n,767808839898628119,MR-KLAI,4
5f9226aaf56e37bbc0d60a2c,75BApP,Kqct9N4,768728777890594827,"hamad 's server",5
5f9226acf56e37bbc0d60a2d,759enw,pMyYgFU,768846093270122526,大中project,1
5f9226aff56e37bbc0d60a2e,75aQzt,npz2u8v,758437710288912465,Đæmøn 777,3254
5f9226b6f56e37bbc0d60a2f,75fD4g,E2yjgp5,688589712654729274,The Squad of Heretics,10
5f9226c2f56e37bbc0d60a30,75aF4d,rSFaf3m,755340252243034153,BlackEye_toast,33
5f9226c4f56e37bbc0d60a31,75fwKX,DWhhRe9,762712332862095410,VITINHOJOGA,6
5f9226d0f56e37bbc0d60a32,75aFyv,89sqcbj,719216899405381672,Bhop,3402
5f9226d1f56e37bbc0d60a33,75aQ3U,JN4U5wY,754421717602009109,𝚂𝚞𝚗𝚜𝚎𝚝  𝙷𝚒𝚕𝚕𝚜 🏜,50
5f9226d2f56e37bbc0d60a34,75fa7a,rJ8dHW7,768776343525130290,Character storage,1
5f9226d3f56e37bbc0d60a35,75fxhS,x6xNPrm,513798588619554818,Luongfellow Room,15
5f9226d5f56e37bbc0d60a36,75fAz8,GrA3Yc6,731261292672843810,los compas,15
5f9226d9f56e37bbc0d60a37,75aDC7,nmvEDea,724103985056710757,Crayon Box,11
5f9226e8f56e37bbc0d60a38,75fAaR,PXPwBAA,765260003317121035,league of legends,3
5f9226eaf56e37bbc0d60a39,75aTsH,gz5W5qB,718580237398441995,— 🎃 : kae eats kale ♡ (revamp),84
5f9226ecf56e37bbc0d60a3a,75ayUk,G6hSjXZ,672484611292528686,NIKO24,6241
5f9226ecf56e37bbc0d60a3b,75fvcF,UjRh9ju,741818794850386002,Codigo y Asociados,26
5f9226edf56e37bbc0d60a3c,75B3pX,c9kGdYg,760999728980688916,Pokemon Brasil,13
5f922705f56e37bbc0d60a3d,75agfF,kq347fJ,756905326686502972,Fan(maksim),17
5f92270ef56e37bbc0d60a3e,75aEMG,kMfWE5X,718856561501405227,"TheMrGiraffe's Twitch Server!",57
5f922712f56e37bbc0d60a3f,75aA7U,x5qVJEy,189768079914303488,Enter the Cringe,162
5f92271bf56e37bbc0d60a40,75fXVt,tkz7bU4,768850713802571787,Server von LordMizu,1
5f92271df56e37bbc0d60a41,75fCzz,R4bbXxU,603236629070479370,[𝔻𝕏]ℋ𝒜𝒞𝒦ℰℛ,252
5f922723f56e37bbc0d60a42,75aFCu,8Wg47pg,540196842852450327,EI MINE | Discord,22776
5f922723f56e37bbc0d60a43,75aF52,ym23xuX,644615695807676421,FN CRIPS,850
5f92272af56e37bbc0d60a44,75a8Ju,V4CV7Mg,654032549831639074,Фамилија,48
5f92272bf56e37bbc0d60a45,75fHwk,null,736524229473730640,"Dino's Spooky Paradise",2119
5f92272cf56e37bbc0d60a46,75aJEH,WSxGx9Y,737760215050747986,"Neto's Favela",675
5f922733f56e37bbc0d60a47,75aapF,gtn2g3a,768557124523393025,MEHMET kullanıcısının sunucusu,2
5f922742f56e37bbc0d60a48,75acGV,k6epamR,713553027386048653,𝙎𝙚𝙧𝙫𝙚𝙧 𝘿𝙚 𝙋𝙖𝙣𝙖  ☁,7
5f922743f56e37bbc0d60a49,75am3Y,null,757697761532706856,The Crowded Islands,2
5f922746f56e37bbc0d60a4a,75a6AP,pGgSn25,762826372502519809,✨ 𝙣𝙤𝙢𝙤𝙙𝙧𝙖𝙢𝙖 ✨,74
5f92274af56e37bbc0d60a4b,75fjrd,RhF5kFM,558965686236348447,Badge 99,13963
5f92275df56e37bbc0d60a4c,75aDY8,null,712053558496985228,GamesXD,69
5f922761f56e37bbc0d60a4d,75PD6H,FGUYPjH,768773065798451211,Serveur de chakir,1
5f922764f56e37bbc0d60a4e,75akXS,38sJWKC,767807191050092545,Scouting Troops,18
5f922765f56e37bbc0d60a4f,75f7g2,5mhvTgX,767160000832471070,Bosph* RolePlay,12
5f922768f56e37bbc0d60a50,75aPP6,GbqJPMN,437642218367615017,Rawa.tv | رَوى تيفي,2261
5f92276cf56e37bbc0d60a51,75aHSe,42ABqc2,750075419176337488,Slow Store,131
5f92276ff56e37bbc0d60a52,75f6ct,MFUH48P,760865325121142815,3 Invites = Nitro 🚀,7525
5f922778f56e37bbc0d60a53,75aj3T,null,763221179976384532,"☆ frog's server ★",12
5f92277af56e37bbc0d60a54,75PUfm,pMFg9Q9,761208827894169621,computer world,80
5f922783f56e37bbc0d60a55,75ayZS,null,551449612376997931,LES TUER DE HORDE,784
5f922788f56e37bbc0d60a56,75Pb74,9KzEnA4,767700545032159232,анон,9
5f922792f56e37bbc0d60a57,75PErN,CGdek9R,768408889359990794,"Alanwalker21313r2's server",1
5f92279df56e37bbc0d60a58,75Pr8U,HxJBcSw,701136761312641065,Quarantine&Chill,64
5f9227a4f56e37bbc0d60a59,75PaJN,WJSXEUE,720022909594370138,[SroCLASS]- Community-TR,199
5f9227a4f56e37bbc0d60a5a,75PN75,null,262256713846095872,Age of Mythology: RU,514
5f9227a4f56e37bbc0d60a5b,75aVeR,D9KgNyy,768944943494070283,Minik1212,2
5f9227a6f56e37bbc0d60a5c,75aEAS,null,335074686276730880,Reyizzers !,25
5f9227a8f56e37bbc0d60a5d,75fEVq,9z2yTXp,352681852961685524,Elo Hell Esports,50636
5f9227b2f56e37bbc0d60a5e,75PSap,xNtz9Hv,538708703231344652,The Boy Cave,145
5f9227b3f56e37bbc0d60a5f,75Pbyn,ydKjRF3,734045249491697714,servidor dos amigos,15
5f9227c8f56e37bbc0d60a60,75PecK,vdgW6Za,762769767391035412,biofisica uvu,4
5f9227c8f56e37bbc0d60a61,75PEgZ,4PhR4Hm,292970118957236234,Play Serv,26
5f9227c8f56e37bbc0d60a62,75Pz3Y,63NrjAk,707363142140821564,XxReaderLeaderxX,23
5f9227caf56e37bbc0d60a63,75Pvpk,TefuJNA,752899376975708260,플라삐,18
5f9227dbf56e37bbc0d60a64,75aYkH,null,375773690228637696,瓜的要命,135
5f9227def56e37bbc0d60a65,75Px48,zCnhVZF,737722994532810752,RECOCHEN,24
5f9227e5f56e37bbc0d60a66,75fqsP,GGuffDr,768950132477526017,Servidor de RafaAlm,1
5f9227e9f56e37bbc0d60a67,75P8nD,null,708408197345575012,Damian fura curent,26
5f9227eaf56e37bbc0d60a68,75PwJ3,7cZW2Td,753360216862490665,Team burger,15
5f9227ebf56e37bbc0d60a69,75PxJj,YPSCgxM,721169364694597665,PCMR Graphics,1238
5f9227f2f56e37bbc0d60a6a,75Ptvp,qjVfbmN,688507745636319330,Revolucion Prepucio,62
5f9227f2f56e37bbc0d60a6b,75aRTq,bjSFHeJ,768801845309079562,Awesome shresth gamer,15
5f9227f5f56e37bbc0d60a6c,75fdjZ,vM2Rjpc,560189268304330772,Among Us Polska 🎃,50431
5f9227fcf56e37bbc0d60a6d,75PEzY,pTsFNQG,579772930607808537,Among Us,496856
5f9227fff56e37bbc0d60a6e,75PEFw,F8tKJED,763720521337667615,Aurora da Noite 2,15
5f9227fff56e37bbc0d60a6f,75pF7d,UNPyMHZ,741935154968133662,Deal Breaker,7
5f922803f56e37bbc0d60a70,75PDa5,null,704324350974886018,Outlaw Gaming Syndicate,367
5f922805f56e37bbc0d60a71,75abXD,zE2U5e7,672483294805229579,Cop Team,7
5f922808f56e37bbc0d60a72,75pUg4,Rdwc3qW,752927154756386886,:3 :v,5
5f92280ef56e37bbc0d60a73,75a3xZ,p6SxH9h,717411206742409259,LOL Server,43
5f922819f56e37bbc0d60a74,75pd2J,gSVBVke,768764207759491084,StandUpCompany,4
5f922821f56e37bbc0d60a75,75p9Ph,SwZPnJ3,765573233265082398,☠ SAVASTANO ☠,43
5f92282ff56e37bbc0d60a76,75pTZN,YxA8hj6,745635147944296564,Mundo Dos Minigames,7
5f922839f56e37bbc0d60a77,75pBkc,6ZZxKwJ,766232818228396063,Klasa 7B,23
5f92283cf56e37bbc0d60a78,75PjHw,upQT63k,620311398924156938,nugga burger,13
5f922844f56e37bbc0d60a79,75PT3D,MxJP6GN,708505460126515250,Carnivorous Plants Conservation,199
5f922848f56e37bbc0d60a7a,75aehB,468nJSd,580153934514094082,HIPOCRITAS TEAM,54
5f922852f56e37bbc0d60a7b,75pGjA,FkQcEh2,703554077685973003,The Walmart realm,26
5f922853f56e37bbc0d60a7c,75axEU,6YKrbKf,767573784440995871,THE PAPA,7
5f922856f56e37bbc0d60a7d,75P6x5,EvmtAqn,768202279189741598,Ozzy,89
5f92285bf56e37bbc0d60a7e,75p2E9,4XHff2j,753355034648903712,Server di -_-willy,4
5f92285cf56e37bbc0d60a7f,75PxwA,TPQSZU5,768909679854092308,Servidor de Diana Silva,1
5f92285df56e37bbc0d60a80,75pVAT,TNFvzue,753867179048304750,Among Us Café,165729
5f922872f56e37bbc0d60a81,75pezF,null,698407565922664448,PeachyBirbs!,315
5f922875f56e37bbc0d60a82,75pAPu,qwY8FrT,579772930607808537,Among Us,496865
5f922881f56e37bbc0d60a83,75ArRM,Z2uTRw3,759124784104603698,El servidor de dane,3
5f922883f56e37bbc0d60a84,75pxxf,fJkJPEZ,766218625102643201,𝖑𝖎𝖌𝖍𝖙𝖎𝖓𝖎𝖓𝖌,13
5f922883f56e37bbc0d60a85,75pBBY,MHuc3m4,768676036841701407,"4 eye gamer's server",3
5f92288cf56e37bbc0d60a86,75pWYb,null,763159961739329567,Cult Of Chihuahua,3
5f92288ff56e37bbc0d60a87,75AwJ6,hNczMM7,611294458314489857,Tha Boyoh’s,2
5f922895f56e37bbc0d60a88,75pJkQ,BAQDNE7,768387259002781696,"Dode's server",11
5f922897f56e37bbc0d60a89,75PGsB,fxvMRBq,688425505766113396,"Mar's Goons",21
5f92289ef56e37bbc0d60a8a,75A7K7,nvmHD9s,628635047175389194,#KARLLUS 1M,46400
5f9228a9f56e37bbc0d60a8b,75AKX4,nwy8Y3P,720273618378162276,no dismoral,20
5f9228b0f56e37bbc0d60a8c,75a67a,KT7btkf,768814191691431947,malar,2
5f9228b1f56e37bbc0d60a8d,75aG6T,null,767202007890133032,The Group chat,19
5f9228b5f56e37bbc0d60a8e,75AQaP,FduDNSs,587746200028184577,Tilteds,61
5f9228b7f56e37bbc0d60a8f,75Ay7X,Rxs6tEg,767161774901297182,We are the best at roblox,2
5f9228bdf56e37bbc0d60a90,75pkSg,pf5Y7Fq,687289345895563332,Train Customs,19825
5f9228bff56e37bbc0d60a91,75pza5,ARttgMp,768858791436484658,Groupe Dev,4
5f9228c3f56e37bbc0d60a92,75pt4u,s7cJ2QU,751983630049607770,VITUthebest 😈💤,104
5f9228caf56e37bbc0d60a93,75ATZq,zkCQnCH,768961206471098369,"Full-bring's server",3
5f9228cbf56e37bbc0d60a94,75pVfx,null,615925772993167370,PsyLife Roleplay | PLRP,292
5f9228cdf56e37bbc0d60a95,75P898,N368RyH,718538114980773928,"Click Klack's server",34
5f9228cdf56e37bbc0d60a96,75pCse,xGShpCQ,768678831363457084,CODM Famili Friendly,2
5f9228daf56e37bbc0d60a97,75ATGu,T8VthGA,667961062888308755,musicas,21
5f9228e2f56e37bbc0d60a98,75AWBK,F4wGpGb,657221171322028053,YRN N.A SERVER,245
5f9228e3f56e37bbc0d60a99,75AyRd,null,238492625923997696,DICC,36
5f9228e3f56e37bbc0d60a9a,75ASgX,AgxSKfy,766493455479996466,El servidor de S4NTANITAMINI,1
5f9228e8f56e37bbc0d60a9b,75puFZ,null,707474241720680509,"Kurumi's Hideout",366
5f9228fbf56e37bbc0d60a9c,75ak8e,9RKa5ss,756673840620503101,bate papo de amigos,19
5f922902f56e37bbc0d60a9d,75ApGB,null,752799901737287711,QUERY,90
5f922905f56e37bbc0d60a9e,75Ptbw,jG8RMPX,325469336510660611,Monster House,63
5f922912f56e37bbc0d60a9f,75P7gK,ZRGjXYA,760537537667137616,9A vô địch,7
5f922916f56e37bbc0d60aa0,75Ad9z,WdGhSB3,755024576492339300,8787 的伺服器,8
5f922917f56e37bbc0d60aa1,75pcdj,KYn9UWb,752071054335279134,Range Playz,39
5f922917f56e37bbc0d60aa2,75A3kj,qtgsaTh,768917584023388214,Амонг жопа,8
5f922917f56e37bbc0d60aa3,75A2a4,xrmcSGc,709549728333037628,Midl server,36
5f92291af56e37bbc0d60aa4,75pc9k,weuKtBb,758535944415477831,kheloge kudoge banoge nawab,18
5f92291bf56e37bbc0d60aa5,75pJ7s,NNuNjWK,768768863537725440,"saleh.as43's server",2
5f92291bf56e37bbc0d60aa6,75AXWE,v2uh9BZ,768302277844664330,PEAKY BLINDERS,3
5f92291cf56e37bbc0d60aa7,75X79X,f2u3V6j,761913568450576384,POPPET SERVER >:>,61
5f92291df56e37bbc0d60aa8,75AzGb,K84xmYj,768175132220063784,75 Cord,91
5f922920f56e37bbc0d60aa9,75X7DE,X6H447c,760024618261151785,𝐇𝐮𝐳𝐮𝐫 𝐁𝐚𝐡𝐜𝐞𝐬𝐢,54
5f92292bf56e37bbc0d60aaa,75PFCc,wASK9NR,767956420641423372,FNCS Gods,3
5f922932f56e37bbc0d60aab,75X5ZK,vhvSd55,768592227013361674,As Minas Perdidas de Phandelver,6
5f922942f56e37bbc0d60aac,75AU2m,bD9gb4K,768845030416056362,DMC NERO GAMER FF,5
5f922955f56e37bbc0d60aad,75pKKB,aJmSzAq,767364697783271454,Thịnh,3
5f922963f56e37bbc0d60aae,75AX9j,788Drsq,768962205730471986,ElAleman103 discord,1
5f922969f56e37bbc0d60aaf,75XzTj,Z37hrq9,765593215172476928,"azamrahaman's server",4
5f92297cf56e37bbc0d60ab0,75XBYS,cQPX8n6,670939741616603148,Absolute Virgins,20
5f922987f56e37bbc0d60ab1,75XBQh,null,743664217349029929,"Pokeblader's World",31
5f92298bf56e37bbc0d60ab2,75XE4a,HG3RPxs,621867640805130270,YesYes,35
5f92298bf56e37bbc0d60ab3,75X7u8,gqn23T6,579727480190009375,כודוםים,84
5f922996f56e37bbc0d60ab4,75XXqe,RNQRdgr,641846988312150087,Làng Mìn Family,16467
5f92299af56e37bbc0d60ab5,75AEUk,uymqVEY,758516277060304957,😈 DeathCube 😈,50
5f92299cf56e37bbc0d60ab6,75Xk3q,fcckJ3A,313063562757275648,Ravenous Times,129
5f9229a2f56e37bbc0d60ab7,75XSS9,PHyECah,667187501777289226,Baby Punching Marathon,73
5f9229a4f56e37bbc0d60ab8,75X4Eu,XZZmU6N,723924757052915742,STAR,69
5f9229a8f56e37bbc0d60ab9,75A7d4,d5GyGW4,751431848038498365,"NinjaJerry101's server",1
5f9229a9f56e37bbc0d60aba,75AUgu,Uqq7fxj,767724662988734484,El servidor de aroaaa,3
5f9229adf56e37bbc0d60abb,75As3Y,DkjjG8S,768676657397497876,mrthn ab,3
5f9229bbf56e37bbc0d60abc,75AF4Z,null,745930788494639174,²⁰²⁰𝑨𝒓𝒂𝒃 𝑳𝒊𝒈𝒉𝒕,89
5f9229bef56e37bbc0d60abd,75AaP4,t68kY8f,658093875575128068,Avoked Gaming ✔,510
5f9229c2f56e37bbc0d60abe,75PVUA,null,751807204650254376,~Riorwor #YENİDEN,591
5f9229c3f56e37bbc0d60abf,75Xawe,chA3Yq6,724179218304335942,Hi33Dr4h,3
5f9229c6f56e37bbc0d60ac0,75Xc7C,HJGK92P,722467449949388861,TΞΛM INF HOMΞTOWN,250
5f9229cbf56e37bbc0d60ac1,75pRka,ACpWt9g,746048273990549576,Among Us - Magyarul,10941
5f9229ddf56e37bbc0d60ac2,75X4fu,M4kkjeW,754446402217836696,"ᚖ I M P O R T A L | 0,5K",532
5f9229e7f56e37bbc0d60ac3,75XEs4,sQYPqSS,768699567398060063,Page Gamerzz,9
5f9229e8f56e37bbc0d60ac4,75jww6,ccX2HQa,761773710617083905,Shelter Zone,16
5f9229eff56e37bbc0d60ac5,75jZk9,7C9wpwF,671614707987251211,SumRanDumb ARMY,18
5f9229f6f56e37bbc0d60ac6,75jdFA,BWKPVhh,767311115880628244,مساعدات,7
5f9229fcf56e37bbc0d60ac7,75jb6P,wGSFHsb,750854518639689819,"彡World Otaku's🌙⃤",184
5f922a08f56e37bbc0d60ac8,75XNMg,euVe9WC,759864261140021298,AMOUNG US,50
5f922a0cf56e37bbc0d60ac9,75jnrn,J3MKagX,759244135973650433,きなのサーバー,5
5f922a1ff56e37bbc0d60aca,75XsuM,uFbEgy3,618590298951647273,Mc donalds,17
5f922a40f56e37bbc0d60acb,75juGG,4Frc6wD,640176672439795722,とあるオタクの緊急会議ミニ,9
5f922a42f56e37bbc0d60acc,75j2d8,UtjTVnN,643604385301004303,ManosVanAFaltarParaPelarmeLaVerga,23
5f922a42f56e37bbc0d60acd,75jjke,DhAeMEa,555971084415926272,EPIC RPG Official Server,48230
5f922a42f56e37bbc0d60ace,75XszX,9CWhh3z,720301401254789150,Among Us Gang,23
5f922a54f56e37bbc0d60acf,75Xpfk,bTRpeRv,760595295288819782,Da bug likes dick,3
5f922a5ff56e37bbc0d60ad0,75jZr4,Wjk7Nma,743397084937453608,"McDonald's",75
5f922a64f56e37bbc0d60ad1,75X5pS,null,543229653427552258,Arab Osu!,370
5f922a67f56e37bbc0d60ad2,75j3xE,null,756366782838734938,Poké Masters,20
5f922a6af56e37bbc0d60ad3,75Xb3Y,M6KRzRe,768124028144975882,Fun2 La Kita,16
5f922a6bf56e37bbc0d60ad4,75j2C8,7BAMGM3,768486162385076244,oh god oh frick,9
5f922a6ef56e37bbc0d60ad5,75XP2Q,2NdU3yZ,760210544958767104,El servidor de Ignacio 1602l,20
5f922a82f56e37bbc0d60ad6,75AUjh,6ueQhv4,759611694417838091,"NsizzR's server",4
5f922a85f56e37bbc0d60ad7,75XjeE,C4dJ4am,740391414428598304,Só Cola,58
5f922a89f56e37bbc0d60ad8,75jpAR,2gaVm7d,766642227434094592,"devyani's server",2
5f922a8af56e37bbc0d60ad9,75jmPg,5zh9bzw,527234030366883843,RhotMans,7
5f922a8bf56e37bbc0d60ada,75AQUT,xrRMa3r,518820433353506820,Martincania a zvysok,15
5f922a95f56e37bbc0d60adb,75XQNn,null,711908401285693482,ぞ Merulias #YIKILDIK,118
5f922a9af56e37bbc0d60adc,75jCpx,tX8CUng,768083780191125544,"zx____99j's server",3
5f922aa1f56e37bbc0d60add,75Xfdk,YgCVpeJ,548138797590642700,NadoClient,2510
5f922aacf56e37bbc0d60ade,75jnXZ,w49KSGY,667842369651212291,fakinel,22
5f922abaf56e37bbc0d60adf,75XAQd,aEjS9E3,764772146068324372,internet cafe,18
5f922abef56e37bbc0d60ae0,75A3RS,Z8ND5Rt,767473783778050128,Delen Crew,21
5f922ac1f56e37bbc0d60ae1,75jugf,tjTDYQu,768748077590380624,"sobikulislam's server",1
5f922acaf56e37bbc0d60ae2,75j23A,WEDXc4N,757393100082511872,☾·̩͙✧ 𝑲𝒖𝒓𝒕𝒂 𝑪𝒍𝒂𝒏 ✧·̩͙☽,79
5f922ad2f56e37bbc0d60ae3,75jcVN,GZ3BJdN,754220946889637938,"Cen's server",44
5f922ae9f56e37bbc0d60ae4,75j7tT,MmdqT8n,678374174364008514,|DUEL KINGS|,56
5f922aebf56e37bbc0d60ae5,75X9vb,null,697689271783653496,DELTA CORD,53
5f922afff56e37bbc0d60ae6,75vrxC,csYmn4n,321819041348190249,[discord.gg/k44Eqha],1024
5f922b05f56e37bbc0d60ae7,75jXdJ,null,692199921616683028,.Venice,16883
5f922b06f56e37bbc0d60ae8,75jnQs,6rGbRfS,768765156338565120,par o cazz,3
5f922b08f56e37bbc0d60ae9,75XFG5,null,755095374691041511,Server di ngala,5
5f922b0ff56e37bbc0d60aea,75Xss3,2ffcs54,478571034568687646,iGeN,22
5f922b12f56e37bbc0d60aeb,75Xr3z,null,756878827451580507,Serveur de jys999 among us,40
5f922b14f56e37bbc0d60aec,75j8dA,9PXYHBq,748781277976592414,EvnJhad,93
5f922b18f56e37bbc0d60aed,75X96V,kdFmKrT,751945265170350151,$.i.F.r.4.s,51
5f922b20f56e37bbc0d60aee,75pn5H,pgSBRsZ,666696918180691978,Serveur chill,36
5f922b20f56e37bbc0d60aef,75vdaG,QsaUwcu,768513819428651028,Amongers,6
5f922b25f56e37bbc0d60af0,75jUHe,FV4PApx,764370415752839168,OnlyFans 🍑,5075
5f922b2cf56e37bbc0d60af1,75jztC,3WfBtSd,759461020397338625,GAAAAAAAAAAAAA,15
5f922b3af56e37bbc0d60af2,75vXWa,Uupzdem,519956064809123841,alfa beta lobo omega,34
5f922b40f56e37bbc0d60af3,75v4Jb,null,768952513029865533,Chastity - Degeneracy Recovery Center,3
5f922b4cf56e37bbc0d60af4,75vwHP,XzvCVF7,764370415752839168,OnlyFans 🍑,5094
5f922b4df56e37bbc0d60af5,75vH5K,null,545014077047439361,Warr;ors Unmasked,7442
5f922b54f56e37bbc0d60af6,75vnXh,null,759622957436764191,"Ashy22hi's servers",20
5f922b56f56e37bbc0d60af7,75AER6,X3EJq59,703728378469154897,popPorn🍑 BOT,747
5f922b57f56e37bbc0d60af8,75vXUc,BHbK7d7,768755422932107294,Bunch of dumbasses,3
5f922b5ff56e37bbc0d60af9,75vU3f,null,519671048522956800,EXS,177
5f922b62f56e37bbc0d60afa,75vqtm,null,612472124350791716,Limitless | RUST,93
5f922b7af56e37bbc0d60afb,75vNWR,XEZZ3cb,112795340477829120,BmanRoom,35
5f922b7bf56e37bbc0d60afc,75Aajn,re7mQsg,687213844388380693,코우즈,10555
5f922b7ff56e37bbc0d60afd,75vQQB,sYbhHZC,734019914872127521,Homo wouten,2
5f922b86f56e37bbc0d60afe,75EgBE,ByKvNXM,766718816901660694,𝑇𝐸𝐴𝑀 𝐷𝑅𝐴𝐺𝑂𝑁𝑆 ᭄,10
5f922b87f56e37bbc0d60aff,75jkaF,fqzz9U6,733428353742143501,"Pingu's",16811
5f922b92f56e37bbc0d60b00,75vHhm,FM6PBRw,436788532120649738,"Don't touch",2
5f922b99f56e37bbc0d60b01,75vz96,xXbMdSZ,754173318378291250,Sleepy Joe,37
5f922ba1f56e37bbc0d60b02,75EWfJ,DHU5NsU,764200750892449822,Хзшка,7
5f922ba1f56e37bbc0d60b03,75vsUX,93Xr7BG,768606693734875136,juegos y amigos por conocer,10
5f922ba7f56e37bbc0d60b04,75vtQV,sShs5wK,721126718399840327,Śmieszki Brajana,15
5f922baaf56e37bbc0d60b05,75E5em,ad6pmjP,635944285606379565,butthole family,35
5f922bb1f56e37bbc0d60b06,75EWCt,tWcHdXm,765043704539906049,dat game life,16
5f922bb4f56e37bbc0d60b07,75vVfm,GSqsrBh,768942598055264286,Servidor de Guilherme Vinicius,1
5f922bc0f56e37bbc0d60b08,75ETbh,VD2VGQh,746442715939602462,Matic RP|Центральный|Игра по России,23
5f922bc3f56e37bbc0d60b09,75EgXM,2ZyC9sP,487671332537106454,Gaming House  Gurgel,105
5f922bc5f56e37bbc0d60b0a,75vxBj,bKeB2wT,699206223437889596,연어초밥먹고싶다,76
5f922bc6f56e37bbc0d60b0b,75EZgY,YpmJPkc,768643220321337385,juego among us,1
5f922bc6f56e37bbc0d60b0c,75EKAv,EJEaRRu,708969718513401876,聊天群（第五）,82
5f922bcbf56e37bbc0d60b0d,75jxg4,uEhHcmN,758031325474324550,School Anoung Us,9
5f922bdbf56e37bbc0d60b0e,75vxbD,DPbznSz,718815769340936304,Holographic Community,744
